Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
BLACKPINK,3.328423004604347,0.726807921284991,People & Blogs,BLACKPINK,-0.022294431361276304,South Korea,Music,1.0,0.747626845376898,0.844671863774154,0.7170007726980412,94.3,-1.2099295806788581,4.15,0,0,-0.7485829613733682,0.0217656999698299,0.6256114025152043,0.7912841213455565,0.4843914540842102,-0.32568920787996214
Goldmines,3.2553806645918684,0.6021015128507,Film & Animation,goldmines,-2.1337846467280697,Unknown,Music,-1.0,-3.2475272132826856,-2.225446484438403,0.2009739119280225,68.0,0.27904907064799506,9.02,1,1,1.4741566583416468,-0.2450559354724546,2.0908148739033434,-2.2291878738880073,0.5373702730784362,-0.6094599694853865
Sony SAB,3.1532110496601686,1.223797561928287,Shows,Sony SAB,1.8140420496442884,India,Entertainment,5.0,1.0283284447932812,1.098496551189598,0.9031787387131034,28.1,1.428108284192824,5.36,0,0,1.2518826963701453,1.3068939792941772,-0.28431369355268493,1.0137942883672677,-1.9332780935697111,-0.04528983309719345
5-Minute Crafts,3.074076881471642,0.6386503187035216,Howto & Style,5-Minute Crafts 2.0,-2.1337846467280697,United Kingdom,Entertainment,4797.0,-3.7740140504713593,-2.2398305342958547,0.2009739119280225,60.0,-1.003205685454774,3.85,1,0,-1.6376788092593741,-0.07134748276481204,2.111341609726005,-2.3299002093069046,0.5987927827115396,-0.5993408659880756
BANGTANTV,2.94542412373441,0.5384113337281835,Music,BANGTANTV,0.5177848829219083,South Korea,Music,2.0,0.49347327504569155,0.61318331550239,0.4864886519553722,94.3,-1.2099295806788581,4.15,0,0,0.14051288651263774,-0.2528294984914126,0.1698852794907341,0.5912495002164393,0.4843914540842102,-0.45484526670854597
Sports,2.927694365742654,-9.775571997308072,Entertainment,sports,-1.8727027404722443,United States,Entertainment,6266.0,-3.2735384273242105,-2.2274427184216,0.2009739119280225,88.2,0.27904907064799506,14.7,1,0,1.4741566583416468,-6.167125373049025,-3.737549627379587,-2.2386208222079875,0.5373702730784362,-0.5905489664856285
Justin Bieber,2.824466472765263,0.7055461515864894,Music,Justin Bieber,-0.3151444071216202,Canada,Music,1.0,0.5043818733258745,0.6230862522573429,-0.08453979833044896,68.9,-1.4797768836856011,5.56,0,0,1.2518826963701453,0.20802308575462553,0.8037512928023633,0.6001838390334242,0.5548046918848967,-0.6563488055182667
HYBE LABELS,2.815123955805934,0.6766131448638724,Music,HYBE LABELS,0.3166942006862817,South Korea,Music,3.0,0.7900523499652738,0.8834329271932252,0.8205201172558382,94.3,-1.2099295806788581,4.15,0,0,1.0296087343986438,0.14248437592619387,0.3777379164920681,0.8251421452016314,0.4843914540842102,-0.07759370233189326
Zee TV,2.79001708459227,1.0836886054358978,Entertainment,Zee TV,2.0381220780377696,India,Entertainment,6.0,1.0352807963557173,1.104843211312492,0.8205201172558382,28.1,1.428108284192824,5.36,0,0,1.6964306203131483,1.1392241730041406,-0.5080435722685793,1.0191697144286973,-1.9332780935697111,-0.07025073502572034
Pinkfong Baby Shark - Kids' Songs & Stories,2.7162155456501864,0.8089782719475249,Education,Pinkfong Baby Shark - Kids' Songs & Stories,0.6036129012606133,United States,Education,8.0,0.7353369076183385,0.8337670505397957,0.6535043273957786,88.2,0.27904907064799506,14.7,0,0,0.3627868484841392,0.5092376189768197,0.2662670019192527,0.78197114498439,0.5373702730784362,-0.2740694913297523
Canal KondZilla,2.6600488834407745,0.7852332265925897,Music,Canal KondZilla,0.562991910889597,Brazil,Music,1.0,0.7220405972208886,-2.2398305342958547,0.2009739119280225,51.3,-0.0710351183317133,12.08,1,0,0.14051288651263774,0.47830519117761394,0.2792335448109421,-2.338923974921691,0.7303521859778146,-0.5729035564691138
ChuChu TV Nursery Rhymes & Kids Songs,2.6398819219631307,0.8800965316508795,Education,ChuChu TV Nursery Rhymes & Kids Songs,0.035372345080403385,India,Education,7.0,0.7075161109171949,0.8101207876260659,0.5784039938330275,28.1,1.428108284192824,5.36,0,0,-0.08176107545886376,0.7173368280973487,0.6743125758787147,0.7598612098280972,-1.9332780935697111,-0.3363972983637754
Shemaroo Filmi Gaane,2.6297294806956417,0.6768171121924155,Music,Shemaroo Filmi Gaane,1.0132330054014738,India,Music,8.0,0.5906237940773237,0.6973107113330812,0.4864886519553722,28.1,1.428108284192824,5.36,0,0,0.5850608104556407,0.23041852543025942,-0.073148449323898,0.6669283303579954,-1.9332780935697111,-0.4132096957207835
Colors TV,2.59554950213346,1.0085252288261506,Shows,Colors TV,1.9873646295698915,India,Entertainment,9.0,0.9505144878519036,1.0307941416417943,0.9031787387131034,28.1,1.428108284192824,5.36,0,0,1.0296087343986438,1.0491096970910556,-0.5174032617926485,0.9519598304013084,-1.9332780935697111,0.14776042948108956
T-Series Bhakti Sagar,2.467962608697754,0.6900274389813609,Music,T- SERIES BHAKTI SAGAR,-1.400835072140596,India,Music,5803.0,-3.3753418606461283,-2.231492314331855,0.2009739119280225,28.1,1.428108284192824,5.36,1,0,-1.1931308853163711,0.3386751462144079,1.5148590005824267,-2.2702031066622688,-1.9332780935697111,-0.5588697836367771
Dude Perfect,2.4125637426079733,0.4304607919846262,Sports,Dude Perfect,-0.14764834689659398,United States,Sports,9.0,0.45242820993299543,0.5758574931039424,-0.08453979833044896,88.2,0.27904907064799506,14.7,0,0,0.8073347724271422,-0.2624694655751516,0.5404902971535263,0.5589017299919736,0.5373702730784362,-0.6416262298966863
Movieclips,2.4125637426079733,0.9927555190035081,Film & Animation,Movieclips,1.5880416967259936,United States,Film,9.0,0.4037534728292856,0.5316213245699413,-0.08453979833044896,88.2,0.27904907064799506,14.7,0,0,1.4741566583416468,1.0973563067486025,-0.26778713342946475,0.51961037211847,0.5373702730784362,-0.6416262298966863
Tips Official,2.40507190776169,0.7438520502888548,Music,Tips Official,0.7932776935282447,India,Music,11.0,0.708815634848418,0.8101207876260659,0.6535043273957786,28.1,1.428108284192824,5.36,0,0,1.2518826963701453,0.4985360741981339,0.10689284230875573,0.7608372041644891,-1.9332780935697111,-0.2061631724797816
